"","state","date","percent_visits_rsv","rsv_ww","hosp_rate","age","N_epic","search_volume","search_volume_vax","month","season","rsv_novax","rsv_novax2","percent_visits_rsv_3m","rsv_ww_3m","hosp_rate_3m","N_epic_3m","google_3m_a","google_3m_b","google_3m_c","MMWRyear","MMWRweek","epiyr","epiwk"
"129","Alaska",2024-02-17,0.46,4.020764569,NA,NA,NA,1671.61,0,2,0,1671.61,1671.61,34.295415959253,19.3730053409266,NA,NA,42.3713665726471,42.3713665726471,42.3713665726471,2024,7,2023,33
"130","Alaska",2024-02-24,0.53,4.73076849,NA,NA,NA,1191.51,0,2,0,1191.51,1191.51,26.1460101867572,22.0376237432209,NA,NA,35.6474480658066,35.6474480658066,35.6474480658066,2024,8,2023,34
"131","Alaska",2024-03-02,0.45,3.869743686,NA,NA,NA,0,0,3,0,0,0,24.4482173174873,21.1578669247111,NA,NA,25.5883372835852,25.5883372835852,25.5883372835852,2024,9,2023,35
"132","Alaska",2024-03-09,0.21,3.50988355,NA,NA,NA,1034.65,0,3,0,1034.65,1034.65,20.2037351443124,20.3014438517724,NA,NA,19.8956847520279,19.8956847520279,19.8956847520279,2024,10,2023,36
"133","Alaska",2024-03-16,0.12,1.35613705,NA,NA,NA,0,0,3,0,0,0,13.2427843803056,14.6443297285319,NA,NA,9.24689610301399,9.24689610301399,9.24689610301399,2024,11,2023,37
"134","Alaska",2024-03-23,0.18,2.876428909,NA,NA,NA,860.89,0,3,0,860.89,860.89,8.65874363327674,12.9791715760937,NA,NA,16.9408606186702,16.9408606186702,16.9408606186702,2024,12,2023,38
"135","Alaska",2024-03-30,0.4,1.54996174,NA,NA,NA,0,0,3,0,0,0,11.8845500848896,9.69362719919489,NA,NA,7.69396451565622,7.69396451565622,7.69396451565622,2024,13,2023,39
"136","Alaska",2024-04-06,0.13,1.687367188,NA,NA,NA,1112.69,0,4,0,1112.69,1112.69,12.0543293718166,10.2488898182508,NA,NA,17.6383213753311,17.6383213753311,17.6383213753311,2024,14,2023,40
"137","Alaska",2024-04-13,0.12,1.463953517,NA,NA,NA,0,0,4,0,0,0,11.0356536502547,7.88106547035313,NA,NA,9.9443568596749,9.9443568596749,9.9443568596749,2024,15,2023,41
"138","Alaska",2024-04-20,0.12,1.35102224,NA,NA,NA,0,0,4,0,0,0,6.28183361629881,7.5475702501698,NA,NA,9.9443568596749,9.9443568596749,9.9443568596749,2024,16,2023,42
"139","Alaska",2024-04-27,0.15,1.184049447,NA,NA,NA,0,0,4,0,0,0,6.6213921901528,6.70382599195575,NA,NA,0,0,0,2024,17,2023,43
"140","Alaska",2024-05-04,0.15,2.066075946,NA,NA,NA,0,0,5,0,0,0,7.13073005093378,7.71320297358423,NA,NA,0,0,0,2024,18,2023,44
"141","Alaska",2024-05-11,0.12,1,NA,NA,NA,0,0,5,0,0,0,7.13073005093378,7.12476156693524,NA,NA,0,0,0,2024,19,2023,45
"142","Alaska",2024-05-18,0.03,1,NA,NA,NA,0,0,5,0,0,0,5.09337860780985,6.81622751084338,NA,NA,0,0,0,2024,20,2023,46
"143","Alaska",2024-05-25,0.01,1,NA,NA,NA,0,0,5,0,0,0,2.71646859083192,5.02909507940857,NA,NA,0,0,0,2024,21,2023,47
"144","Alaska",2024-06-01,0.01,1,NA,NA,NA,0,0,6,0,0,0,0.848896434634975,5.02909507940857,NA,NA,0,0,0,2024,22,2023,48
"145","Alaska",2024-06-08,0.01,1,NA,NA,NA,0,0,6,0,0,0,0.509337860780985,5.02909507940857,NA,NA,0,0,0,2024,23,2023,49
"146","Alaska",2024-06-15,0.03,1,NA,NA,NA,0,0,6,0,0,0,0.848896434634975,5.02909507940857,NA,NA,0,0,0,2024,24,2023,50
"147","Alaska",2024-06-22,0.03,1,NA,NA,NA,0,0,6,0,0,0,1.18845500848896,5.02909507940857,NA,NA,0,0,0,2024,25,2023,51
"148","Alaska",2024-06-29,0,1,NA,NA,NA,0,0,6,0,0,0,1.01867572156197,5.02909507940857,NA,NA,0,0,0,2024,26,2023,52
"149","Alaska",2024-07-06,0,1,NA,NA,NA,0,0,7,1,0,0,0.509337860780985,5.02909507940857,NA,NA,0,0,0,2024,27,2024,1
"150","Alaska",2024-07-13,0.01,1,NA,NA,NA,0,0,7,1,0,0,0.169779286926995,5.02909507940857,NA,NA,0,0,0,2024,28,2024,2
"151","Alaska",2024-07-20,0.01,1,NA,NA,NA,0,0,7,1,0,0,0.33955857385399,5.02909507940857,NA,NA,0,0,0,2024,29,2024,3
"152","Alaska",2024-07-27,0.01,1,NA,NA,NA,0,0,7,1,0,0,0.509337860780985,5.02909507940857,NA,NA,0,0,0,2024,30,2024,4
"153","Alaska",2024-08-03,0.07,1,NA,NA,NA,0,0,8,1,0,0,1.52801358234295,5.02909507940857,NA,NA,0,0,0,2024,31,2024,5
"154","Alaska",2024-08-10,0.03,1,NA,NA,NA,0,0,8,1,0,0,1.86757215619694,5.02909507940857,NA,NA,0,0,0,2024,32,2024,6
"155","Alaska",2024-08-17,0,1,NA,NA,NA,0,0,8,1,0,0,1.69779286926995,5.02909507940857,NA,NA,0,0,0,2024,33,2024,7
"156","Alaska",2024-08-24,0.01,1,NA,NA,NA,0,0,8,1,0,0,0.679117147707979,5.02909507940857,NA,NA,0,0,0,2024,34,2024,8
"157","Alaska",2024-08-31,0.03,1,NA,NA,NA,0,860.32,8,1,-860.32,0,0.679117147707979,5.02909507940857,NA,NA,0,-7.68887029946841,0,2024,35,2024,9
"158","Alaska",2024-09-07,0.07,1,NA,NA,NA,0,0,9,1,0,0,1.86757215619694,5.02909507940857,NA,NA,0,-7.68887029946841,0,2024,36,2024,10
"159","Alaska",2024-09-14,0.08,1,NA,NA,NA,1353.75,0,9,1,1353.75,1353.75,3.05602716468591,5.02909507940857,NA,NA,12.0987634460496,4.40989314658115,12.0987634460496,2024,37,2024,11
"160","Alaska",2024-09-21,0.13,1,NA,NA,NA,1186.73,0,9,1,1186.73,1186.73,4.75382003395586,5.02909507940857,NA,NA,22.7048321768569,22.7048321768569,22.7048321768569,2024,38,2024,12
"161","Alaska",2024-09-28,0.12,1,NA,NA,NA,1315.22,0,9,1,1315.22,1315.22,5.60271646859083,5.02909507940857,NA,NA,34.4592444830532,34.4592444830532,34.4592444830532,2024,39,2024,13
"162","Alaska",2024-10-05,0.05,1,NA,NA,NA,859.9,0,10,1,859.9,859.9,5.09337860780985,5.02909507940857,NA,NA,30.0455977034916,30.0455977034916,30.0455977034916,2024,40,2024,14
"163","Alaska",2024-10-12,0.04,1,NA,NA,NA,1278.19,0,10,1,1278.19,1278.19,3.56536502546689,5.02909507940857,NA,NA,30.8629959711006,30.8629959711006,30.8629959711006,2024,41,2024,15
"164","Alaska",2024-10-19,0.09,1,NA,NA,NA,891.81,0,10,1,891.81,891.81,3.05602716468591,5.02909507940857,NA,NA,27.0788870656957,27.0788870656957,27.0788870656957,2024,42,2024,16
"165","Alaska",2024-10-26,0.06,1,NA,NA,NA,0,0,10,1,0,0,3.2258064516129,5.02909507940857,NA,NA,19.3937703992078,19.3937703992078,19.3937703992078,2024,43,2024,17
"166","Alaska",2024-11-02,0.11,1,NA,NA,NA,0,0,11,0,0,0,4.41426146010187,5.02909507940857,NA,NA,7.97030340079148,7.97030340079148,7.97030340079148,2024,44,2024,18
"167","Alaska",2024-11-09,0.3,2.403535807,NA,NA,NA,0,0,11,0,0,0,7.97962648556876,7.38193341966105,NA,NA,0,0,0,2024,45,2024,19
"168","Alaska",2024-11-16,0.35,1,NA,NA,NA,1228.67,0,11,0,1228.67,1228.67,12.9032258064516,7.38193341966105,NA,NA,10.9808957955736,10.9808957955736,10.9808957955736,2024,46,2024,20
"169","Alaska",2024-11-23,0.58,1,NA,NA,NA,1391.51,0,11,0,1391.51,1391.51,20.8828522920204,7.38193341966105,NA,NA,23.4171287210121,23.4171287210121,23.4171287210121,2024,47,2024,21
"170","Alaska",2024-11-30,0.68,3.051392378,NA,NA,NA,1664.9,0,11,0,1664.9,1664.9,27.3344651952462,8.46797751745392,NA,NA,38.2967086001094,38.2967086001094,38.2967086001094,2024,48,2024,22
"171","Alaska",2024-12-07,0.84,7.268599647,NA,NA,NA,1345.67,0,12,0,1345.67,1345.67,35.6536502546689,18.9764387306239,NA,NA,39.3423635018178,39.3423635018178,39.3423635018178,2024,49,2024,23
"172","Alaska",2024-12-14,1.2,12.66674829,NA,NA,NA,2855.4,0,12,0,2855.4,2855.4,46.1799660441426,38.534167536603,NA,NA,52.4254725108945,52.4254725108945,52.4254725108945,2024,50,2024,24
"173","Alaska",2024-12-21,1.47,21.63356907,NA,NA,NA,2096.82,0,12,0,2096.82,2096.82,59.5925297113752,69.684678658749,NA,NA,56.2856371702612,56.2856371702612,56.2856371702612,2024,51,2024,25
"174","Alaska",2024-12-28,2.1,15.36677303,NA,NA,NA,2661.2,0,12,0,2661.2,2661.2,80.9847198641766,83.2601732962965,NA,NA,68.042820015086,68.042820015086,68.042820015086,2024,52,2024,26
"175","Alaska",2025-01-04,1.58,18.86174329,NA,NA,NA,3930.57,0,1,0,3930.57,3930.57,87.4363327674024,93.6452462534501,NA,NA,77.6518523285037,77.6518523285037,77.6518523285037,2025,1,2024,27
"176","Alaska",2025-01-11,1.12,11.37265183,NA,NA,NA,2342.01,0,1,0,2342.01,2342.01,81.4940577249576,76.4442034528159,NA,NA,79.8431696391865,79.8431696391865,79.8431696391865,2025,2,2024,28
"177","Alaska",2025-01-18,0.9,15.63467309,NA,NA,NA,2685.7,0,1,0,2685.7,2685.7,61.1205432937182,76.893301743989,NA,NA,80.0621315630485,80.0621315630485,80.0621315630485,2025,3,2024,29
"178","Alaska",2025-01-25,NA,8.315640703,NA,NA,NA,2281.98,0,1,0,2281.98,2281.98,NA,59.2141842015825,NA,NA,65.3283177646937,65.3283177646937,65.3283177646937,2025,4,2024,30
"179","Alaska",2025-02-01,NA,NA,NA,NA,NA,2856.21,0,2,0,2856.21,2856.21,NA,NA,NA,NA,69.9238369993815,69.9238369993815,69.9238369993815,2025,5,2024,31
"180","Alaska",2025-02-08,NA,NA,NA,NA,NA,1873.37,0,2,0,1873.37,1873.37,NA,NA,NA,NA,62.6638639540412,62.6638639540412,62.6638639540412,2025,6,2024,32
"181","Alaska",2025-02-15,NA,NA,NA,NA,NA,1756.7,0,2,0,1756.7,1756.7,NA,NA,NA,NA,57.9693203064394,57.9693203064394,57.9693203064394,2025,7,2024,33
"182","Alaska",2025-02-22,NA,NA,NA,NA,NA,2558.36,0,2,0,2558.36,2558.36,NA,NA,NA,NA,55.307368917774,55.307368917774,55.307368917774,2025,8,2024,34
"183","Alaska",2025-02-22,NA,NA,NA,NA,NA,2558.81,0,2,0,2558.81,2558.81,NA,NA,NA,NA,61.4332979419367,61.4332979419367,61.4332979419367,2025,8,2024,34
"184","Alaska",2025-03-01,NA,NA,NA,NA,NA,2016.43,229.47,3,0,1786.96,1233.9373,NA,NA,NA,NA,63.7545624515156,61.7037382609597,56.7612519617201,2025,9,2024,35
"185","Alaska",2025-03-01,NA,NA,NA,NA,NA,2042.55,229.47,3,0,1813.08,1260.0573,NA,NA,NA,NA,59.1446542904025,55.0430059092908,45.1580333108115,2025,9,2024,35
"186","Alaska",2025-03-08,NA,NA,NA,NA,NA,1647.72,189.56,3,0,1458.16,1001.3204,NA,NA,NA,NA,51.0020412613637,45.2062531950566,31.2384039552567,2025,10,2024,36
"187","Alaska",2025-03-08,NA,NA,NA,NA,NA,1626.59,189.56,3,0,1437.03,980.1904,NA,NA,NA,NA,47.5179548777567,42.0788513168102,28.9706117349292,2025,10,2024,36
"188","Alaska",2025-03-15,NA,NA,NA,NA,NA,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,11,2024,37
"189","Arizona",2023-07-01,0.01,NA,NA,"Total",NA,283.08,0,7,1,283.08,283.08,NA,NA,NA,NA,NA,NA,NA,2023,26,2022,52
"190","Arizona",2023-07-08,0.01,NA,NA,"Total",NA,151.72,0,7,1,151.72,151.72,NA,NA,NA,NA,NA,NA,NA,2023,27,2023,1
"191","Arizona",2023-07-15,0.01,NA,NA,"Total",NA,238.14,0,7,1,238.14,238.14,1.02040816326531,NA,NA,NA,7.37859053065897,8.5747124093395,14.0725491835008,2023,28,2023,2
"192","Arizona",2023-07-22,0.01,NA,NA,"Total",NA,269.71,0,7,1,269.71,269.71,1.02040816326531,NA,NA,NA,7.23199238610684,8.40434966539075,13.7929551891129,2023,29,2023,3
"193","Arizona",2023-07-29,0.02,NA,NA,"Total",NA,219.09,0,7,1,219.09,219.09,1.36054421768708,NA,NA,NA,7.97068475697273,9.26278931085276,15.2017994226144,2023,30,2023,4
"194","Arizona",2023-08-05,0.03,NA,NA,"Total",NA,441.14,129.89,8,1,311.25,87.8392,2.04081632653061,NA,NA,NA,10.1965204595967,10.1943689825127,12.0587028607819,2023,31,2023,5
"195","Arizona",2023-08-12,0.02,NA,NA,"Total",NA,742.92,352.9,8,1,390.02,0,2.38095238095238,NA,NA,NA,15.3851298824474,11.7273788347545,6.41851615723923,2023,32,2023,6
"196","Arizona",2023-08-19,0.02,NA,NA,"Total",NA,941.47,408.34,8,1,533.13,0,2.38095238095238,NA,NA,NA,23.3058155714203,15.7289282819994,1.83689699265814,2023,33,2023,7
"197","Arizona",2023-08-26,0.03,NA,NA,"Total",NA,1037.4,486.82,8,1,550.58,0,2.38095238095238,NA,NA,NA,29.8436323007137,18.7785105938359,0,2023,34,2023,8
"198","Arizona",2023-09-02,0.02,NA,NA,"Total",NA,1090.3,519.05,9,1,571.25,0,2.38095238095238,NA,NA,NA,33.6525525291743,21.0877731283034,0,2023,35,2023,9
"199","Arizona",2023-09-09,0.03,NA,NA,"Total",NA,1136.27,644.75,9,1,491.52,0,2.72108843537415,NA,NA,NA,35.7884776270618,20.5575716491929,0,2023,36,2023,10
"200","Arizona",2023-09-16,0.03,NA,NA,"Total",NA,1254.25,625.77,9,1,628.48,0,2.72108843537415,NA,NA,NA,38.1661745340273,21.55018629045,0,2023,37,2023,11
"201","Arizona",2023-09-23,0.05,NA,NA,"Total",NA,1571.68,708.89,9,1,862.79,0,3.74149659863946,NA,NA,NA,43.4443656203777,25.265037028731,0,2023,38,2023,12
"202","Arizona",2023-09-30,0.04,NA,NA,"Total",11,1497.85,637.03,9,1,860.82,0,4.08163265306122,NA,NA,NA,47.4089847009431,29.9707185051912,0,2023,39,2023,13
"203","Arizona",2023-10-07,0.04,NA,NA,"Total",14,1352.49,694.95,10,1,657.54,0,4.42176870748299,NA,NA,NA,48.4861576045183,30.341005815524,0,2023,40,2023,14
"204","Arizona",2023-10-14,0.06,1.650445939,NA,"Total",14,1267.77,689.63,10,1,578.14,0,4.76190476190476,NA,NA,7.66208251473477,45.1538732282403,26.7139485930102,0,2023,41,2023,15
"205","Arizona",2023-10-21,0.09,1.147230498,NA,"Total",26,1384.46,600.01,10,1,784.45,0,6.4625850340136,NA,NA,10.6090373280943,43.9105850000603,25.7408294639626,0,2023,42,2023,16
"206","Arizona",2023-10-28,0.11,1.518181879,NA,"Total",20,1371.1,610.54,10,1,760.56,0,8.84353741496599,3.33716004439677,NA,11.7878192534381,44.1146382139807,27.0535272860718,0,2023,43,2023,17
"207","Arizona",2023-11-04,0.14,1.246316199,NA,"Total",24,1326.19,525.87,11,0,800.32,0,11.5646258503401,3.02467397040294,NA,13.7524557956778,44.755196449189,29.8845814708536,0,2023,44,2023,18
"208","Arizona",2023-11-11,0.17,1.106833591,NA,"Total",28,1629.95,453.65,11,0,1176.3,83.0035,14.2857142857143,2.99343778652317,NA,14.1453831041257,47.4469225902587,34.8775987645197,1.73577263374552,2023,45,2023,19
"209","Arizona",2023-11-18,0.27,1.340125453,NA,"Total",65,1778.36,549.24,11,0,1229.12,0,19.7278911564626,2.8557588482938,NA,22.9862475442043,51.912409527454,40.8480675232799,1.73577263374552,2023,46,2023,20
"210","Arizona",2023-11-25,0.41,1.252475981,NA,"Total",69,1689.78,391.84,11,0,1297.94,353.6056,28.9115646258503,2.86052178925884,NA,31.8271119842829,55.8990676708877,47.1888235923731,9.13038760322472,2023,47,2023,21
"211","Arizona",2023-12-02,0.41,2.103507055,NA,"Total",69,1907.25,470.07,12,0,1437.18,304.3113,37.0748299319728,3.63118167145209,NA,39.8821218074656,58.9395811700878,50.5129995565727,13.758385493367,2023,48,2023,22
"212","Arizona",2023-12-09,0.45,2.572267629,NA,"Total",81,2058.29,399.34,12,0,1658.95,696.5406,43.1972789115646,4.58391351242092,NA,43.0255402750491,62.008931851051,55.9899642709698,28.3244714026683,2023,49,2023,23
"213","Arizona",2023-12-16,0.61,NA,NA,"Total",115,2547.03,529.74,12,0,2017.29,740.6166,50,NA,NA,52.0628683693517,71.408427693782,65.1560405506654,36.4176614821046,2023,50,2023,24
"214","Arizona",2023-12-23,0.89,3.114118004,NA,"Total",154,2858.4,415.47,12,0,2442.93,1441.6473,66.3265306122449,NA,NA,68.762278978389,81.8375096078253,77.9714728413499,60.2016790738157,2023,51,2023,25
"215","Arizona",2023-12-30,1.03,NA,NA,"Total",175,3220.7,385.71,12,0,2834.99,1905.4289,86.0544217687075,NA,NA,87.229862475442,94.5829957117027,92.9567683831212,85.4820013300477,2023,52,2023,26
"216","Arizona",2024-01-06,1.02,8.396844528,NA,"Total",167,3041.07,471.03,1,0,2570.04,1434.8577,100,NA,NA,97.4459724950884,100,100,100,2024,1,2023,27
"217","Arizona",2024-01-13,0.73,9.279218505,NA,"Total",167,2462.25,452.04,1,0,2010.21,920.7936,94.5578231292517,NA,NA,100,95.6563309675149,94.4862104292071,89.1078858283675,2024,2,2023,28
"218","Arizona",2024-01-20,0.69,25.12533266,NA,"Total",141,2134.69,282.77,1,0,1851.92,1170.4443,82.9931972789116,33.0954116407318,NA,93.3202357563851,83.7485485467924,81.9597704371582,73.7378573969833,2024,3,2023,29
"219","Arizona",2024-01-27,0.68,16.94316288,NA,"Total",163,1860.66,303.07,1,0,1557.59,827.1913,71.4285714285714,39.7036990410055,NA,92.5343811394892,70.8056977008104,69.0589656420267,61.0303124432565,2024,4,2023,30
"220","Arizona",2024-02-03,0.67,4.665329161,NA,"Total",123,1572.23,252.63,2,0,1319.6,710.7617,69.3877551020408,36.1360918489475,NA,83.8899803536346,61.0468883803701,60.2590991799143,56.6381166414701,2024,5,2023,31
"221","Arizona",2024-02-10,0.58,39.99220662,NA,"Total",112,1364.08,196.4,2,0,1167.68,694.356,65.6462585034014,47.6316355234157,NA,78.1925343811395,52.5973748296358,51.5404003078507,46.6821383708378,2024,6,2023,32
"222","Arizona",2024-02-17,0.45,75.72669661,NA,"Total",81,1318.88,205.37,2,0,1113.51,618.5683,57.8231292517007,93.0849487855664,NA,62.0825147347741,46.6569153864456,45.8818597444431,42.3194055442715,2024,7,2023,33
"223","Arizona",2024-02-24,0.41,13.60837681,NA,"Total",97,1109.85,133.21,2,0,976.64,655.6039,48.9795918367347,100,NA,56.9744597249509,41.5870537500946,41.5118068899434,41.1659433435498,2024,8,2023,34
"224","Arizona",2024-03-02,0.33,1.225397673,NA,"Total",74,955.7,125.35,3,0,830.35,528.2565,40.4761904761905,70.0242602063465,NA,49.5088408644401,37.1092863400573,37.2134924235088,37.6924637122232,2024,9,2023,35
"225","Arizona",2024-03-09,0.21,6.625245855,NA,"Total",57,700.51,82.06,3,0,618.45,420.6854,32.312925170068,16.5928026409918,NA,44.7937131630648,30.329039919212,30.9053562964133,33.5543283021959,2024,10,2023,36
"226","Arizona",2024-03-09,0.21,6.625245855,NA,"Total",57,690.31,82.06,3,0,608.25,410.4854,25.5102040816327,11.1932218620253,NA,36.9351669941061,25.7289063690699,26.2112701899602,28.4284000663414,2024,10,2023,36
"227","Arizona",2024-03-16,0.18,4.962291268,NA,"Total",41,581.48,147.6,3,0,433.88,78.164,20.4081632653061,14.0827078187734,NA,30.4518664047151,21.6256933807155,21.1593840947202,19.0160470432266,2024,11,2023,37
"228","Arizona",2024-03-16,0.18,4.962291268,NA,"Total",41,577.41,147.6,3,0,429.81,74.094,19.3877551020408,12.7968580069737,NA,27.3084479371316,20.275937838878,18.7557021187672,11.7681133149917,2024,11,2023,37
"229","Arizona",2024-03-23,0.15,7.194511207,NA,"Total",42,597.76,109.41,3,0,488.35,224.6719,17.3469387755102,13.2370322314868,NA,24.3614931237721,19.2611541232236,17.2279165541109,7.88237369822281,2024,12,2023,38
"230","Arizona",2024-03-23,0.15,7.194511207,NA,"Total",42,587.35,109.41,3,0,477.94,214.2619,16.3265306122449,14.9630562677996,NA,24.5579567779961,19.3255169585655,17.7893363370863,10.7284586263311,2024,12,2023,38
"231","Arizona",2024-03-30,0.12,1.431174371,NA,"Total",18,587.19,0,3,0,587.19,587.19,14.2857142857143,12.2326834524834,NA,20.0392927308448,19.4327518017756,19.7946982400522,21.4583434538901,2024,13,2023,39
"232","Arizona",2024-03-30,0.12,1.431174371,NA,"Total",18,580.74,0,3,0,580.74,580.74,13.265306122449,7.77628660085442,NA,15.3241650294695,19.2461324734078,20.971946849882,28.904454325477,2024,13,2023,39
"233","Arizona",2024-04-06,0.09,1.218966591,NA,"Total",24,463.9,64.89,4,0,399.01,242.6251,11.2244897959184,3.15580388896888,NA,11.7878192534381,17.8925392838072,19.9662077788368,29.4975867399589,2024,14,2023,40
"234","Arizona",2024-04-06,0.09,1.218966591,NA,"Total",24,462.39,64.89,4,0,397.5,241.1151,10.2040816326531,2.99171802871236,NA,12.9666011787819,16.5241437385487,17.5491465297988,22.2604540811407,2024,14,2023,40
"235","Arizona",2024-04-13,0.08,1.320879327,NA,"Total",NA,388.59,0,4,0,388.59,388.59,8.84353741496599,2.90643436391566,NA,NA,14.4172751165823,15.1007395552475,18.2422053136284,2024,15,2023,41
"236","Arizona",2024-04-13,0.08,1.320879327,NA,"Total",NA,386.79,0,4,0,386.79,386.79,8.50340136054422,2.98523655937549,NA,NA,13.571786490822,14.945030300868,21.2569876802354,2024,15,2023,41
"237","Arizona",2024-04-20,0.05,1.446016689,NA,"Total",18,392.63,71.41,4,0,321.22,149.1219,7.14285714285714,3.16079897585079,NA,NA,12.8068884680878,13.9730579666563,19.3332220673314,2024,16,2023,42
"238","Arizona",2024-04-20,0.05,1.446016689,NA,"Total",18,390.38,71.41,4,0,318.97,146.8719,6.12244897959184,3.25755919686626,NA,NA,12.8265152952193,13.0859484502979,14.2784031372747,2024,16,2023,42
"239","Arizona",2024-04-27,0.03,1.245101534,NA,"Total",NA,480.53,93.03,4,0,387.5,163.2977,4.42176870748299,3.19896537739015,NA,NA,13.8543470132684,13.0949953873363,9.6047228925519,2024,17,2023,43
"240","Arizona",2024-04-27,0.03,1.245101534,NA,"Total",NA,483.88,93.03,4,0,390.85,166.6477,3.74149659863946,3.04361133689857,NA,NA,14.8548766086597,13.9822323253431,9.97122314886034,2024,17,2023,43
"241","Arizona",2024-05-04,0.03,1.128946502,NA,"Total",11,275.27,0,5,0,275.27,275.27,3.06122448979592,2.79844250097939,NA,NA,13.5927290829009,13.4253997217111,12.6562895400959,2024,18,2023,44
"242","Arizona",2024-05-04,0.03,1.128946502,NA,"Total",11,274.12,0,5,0,274.12,274.12,3.06122448979592,2.7086277055518,NA,NA,11.329503726356,11.9806930718301,14.9738100729498,2024,18,2023,44
"243","Arizona",2024-05-11,0.03,1.092158923,NA,"Total",11,288.47,77.57,5,0,210.9,23.9563000000001,3.06122448979592,2.59036757439254,NA,6.48330058939096,9.18689015665278,9.68774050836141,11.9898415994416,2024,19,2023,45
"244","Arizona",2024-05-11,0.03,1.092158923,NA,"Total",11,288.46,77.57,5,0,210.89,23.9463,3.06122448979592,2.56192223866088,NA,6.48330058939096,9.33151465378386,8.86739993577949,6.73414996388804,2024,19,2023,45
"245","Arizona",2024-05-18,0.02,1.090822491,NA,"Total",NA,251.85,0,5,0,251.85,251.85,2.72108843537415,2.53244353085213,NA,NA,9.08733060896891,8.58363192472948,6.26843880046104,2024,20,2023,46
"246","Arizona",2024-05-18,0.02,1.090822491,NA,"Total",NA,253.03,0,5,0,253.03,253.03,2.38095238095238,2.53141015877504,NA,NA,8.69874136118077,9.12045932955825,11.0588375134169,2024,20,2023,46
"247","Arizona",2024-05-25,0.02,1.06699351,NA,"Total",NA,248.29,0,5,0,248.29,248.29,2.04081632653061,2.51195145447675,NA,NA,8.2582890450507,9.5970162946804,15.750322270243,2024,21,2023,47
"248","Arizona",2024-05-25,0.02,1.06699351,NA,"Total",NA,248.98,0,5,0,248.98,248.98,2.04081632653061,2.49352612225556,NA,NA,8.22682033339291,9.56044628158146,15.6903047112383,2024,21,2023,47
"249","Arizona",2024-06-01,0.01,0.993117804,NA,"Total",NA,206.5,0,6,0,206.5,206.5,1.70068027210884,2.41797772521993,NA,NA,7.71663247505255,8.9675533514442,14.7172674218688,2024,22,2023,48
"250","Arizona",2024-06-01,0.01,0.993117804,NA,"Total",NA,207.39,0,6,0,207.39,207.39,1.36054421768708,2.36085466040549,NA,NA,7.26817592215934,8.44639880937212,13.8619649259476,2024,22,2023,48
